[5, 3, 0.05, 0.027256783001490394, False, 6, 3, 23292.952732827503, 1565.5442998700933]
[5, 3, 0.05, 0.027256783001490394, False, 8, 4, 22638.38729537847, 1407.7460616154572]
[6, 3, 0.05, 0.024881924824899426, False, 2, 1, 2204.9714621803428, 2204.6136752015436]
[6, 3, 0.05, 0.024881924824899426, False, 4, 2, 23893.839896741534, 2099.772821998674]
[6, 3, 0.05, 0.024881924824899426, False, 6, 3, 23124.58120687441, 1872.5975957017945]
[6, 3, 0.05, 0.024881924824899426, False, 8, 4, 22435.859989856523, 1686.4389951489552]
[7, 3, 0.05, 0.023036186123921516, False, 2, 1, 2474.7293700947675, 2474.2637597423186]
[7, 3, 0.05, 0.023036186123921516, False, 4, 2, 2430.2608364417224, 2429.2871517978124]
[7, 3, 0.05, 0.023036186123921516, False, 6, 3, 22954.897957398054, 2176.698854114889]
[7, 3, 0.05, 0.023036186123921516, False, 8, 4, 22225.736286025385, 1963.3512470782362]
[8, 3, 0.05, 0.021548378993417577, False, 2, 1, 2719.480220531991, 2718.898723941859]
[8, 3, 0.05, 0.021548378993417577, False, 4, 2, 2751.527969709549, 2750.2484306719734]
[8, 3, 0.05, 0.021548378993417577, False, 6, 3, 22782.663712197173, 2477.5250269552]
[8, 3, 0.05, 0.021548378993417577, False, 8, 4, 21963.612320389548, 2237.706862265821]
[9, 3, 0.05, 0.020316006546431092, False, 2, 1, 2936.0349783945308, 2935.332933383293]
[9, 3, 0.05, 0.020316006546431092, False, 4, 2, 3052.7519919116125, 3051.138910936844]
[9, 3, 0.05, 0.020316006546431092, False, 6, 3, 22606.9441671102, 2774.8586318150733]
[9, 3, 0.05, 0.020316006546431092, False, 8, 4, 21699.741020280606, 2509.990847657768]
[10, 3, 0.05, 0.019273456093684076, False, 2, 1, 3133.214294301991, 3132.387225639629]
[10, 3, 0.05, 0.019273456093684076, False, 4, 2, 3343.682848914375, 3341.7033834916906]
[10, 3, 0.05, 0.019273456093684076, False, 6, 3, 22426.987125566917, 3068.47903219277]
[10, 3, 0.05, 0.019273456093684076, False, 8, 4, 21433.101790763216, 2779.999203173429]
[11, 3, 0.05, 0.01837651935079526, False, 2, 1, 3313.3577219418503, 3312.402259745224]
[11, 3, 0.05, 0.01837651935079526, False, 4, 2, 3624.3768212365158, 3621.9995695901703]
[11, 3, 0.05, 0.01837651935079526, False, 6, 3, 22237.572390279023, 3358.0939812637093]
[11, 3, 0.05, 0.01837651935079526, False, 8, 4, 21162.894742975437, 3047.5523271707316]
[12, 3, 0.05, 0.017594177772660285, False, 2, 1, 3480.6773334893437, 3479.590126525899]
[12, 3, 0.05, 0.017594177772660285, False, 4, 2, 3894.948024881308, 3892.1430936577735]
